booking_id,booking_date,checkin_date,channel_id,Channel Name,rate_code,gross_revenue,Commission Rate,commission_amount,net_revenue,booking_status
180,7/10/2025,10/10/2025,2,#REF!,CORP,"5,087.70",#REF!,0.00,"2,867.81",confirmed
181,2/11/2025,4/11/2025,4,#REF!,CORP,"4,744.00",#REF!,0.00,"3,816.28",confirmed
182,24/11/2025,27/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
183,27/11/2025,29/11/2025,2,#REF!,CORP,"4,307.40",#REF!,8.31,"3,669.30",confirmed
184,26/12/2025,28/12/2025,4,#REF!,FLASH,0.00,#REF!,42.53,55.49,cancelled
185,4/11/2025,6/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
186,24/11/2025,26/11/2025,4,#REF!,PROMO20,"3,170.70",#REF!,"2,013.38",671.75,confirmed
187,12/12/2025,13/12/2025,3,#REF!,RACK,0.00,#REF!,15.53,0.00,cancelled
188,20/12/2025,21/12/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
189,15/12/2025,20/12/2025,1,#REF!,CORP,0.00,#REF!,65.49,0.00,cancelled
190,15/12/2025,18/12/2025,1,#REF!,RACK,"4,989.00",#REF!,0.00,"4,797.34",confirmed
191,25/10/2025,27/10/2025,2,#REF!,PROMO10,"5,294.00",#REF!,940.57,"4,331.65",confirmed
192,22/10/2025,25/10/2025,3,#REF!,PROMO20,"5,440.50",#REF!,"2,052.18","2,741.90",confirmed
193,16/11/2025,19/11/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,57.49,cancelled
194,31/10/2025,3/11/2025,4,#REF!,CORP,"3,974.40",#REF!,9.61,"3,566.82",confirmed
195,15/10/2025,19/10/2025,2,#REF!,PROMO20,"5,114.00",#REF!,936.38,"3,425.79",confirmed
196,13/10/2025,15/10/2025,1,#REF!,CORP,0.00,#REF!,0.00,72.72,cancelled
197,8/12/2025,13/12/2025,1,#REF!,PROMO20,0.00,#REF!,68.57,33.01,cancelled
198,18/11/2025,19/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
199,5/12/2025,8/12/2025,4,#REF!,RACK,0.00,#REF!,3.09,168.84,cancelled
200,23/11/2025,24/11/2025,4,#REF!,CORP,"5,093.00",#REF!,24.67,"2,802.21",confirmed
201,4/12/2025,9/12/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
202,19/12/2025,23/12/2025,1,#REF!,CORP,0.00,#REF!,6.74,0.00,cancelled
203,23/11/2025,27/11/2025,2,#REF!,PROMO20,"4,786.00",#REF!,"2,147.28","3,170.48",confirmed
204,5/11/2025,10/11/2025,1,#REF!,PROMO10,"3,641.00",#REF!,44.38,"3,618.15",confirmed
205,8/11/2025,10/11/2025,2,#REF!,PROMO20,0.00,#REF!,68.46,0.00,cancelled
206,18/10/2025,20/10/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,52.69,cancelled
207,29/12/2025,30/12/2025,1,#REF!,RACK,0.00,#REF!,30.94,0.00,cancelled
208,30/11/2025,5/12/2025,2,#REF!,FLASH,0.00,#REF!,23.17,0.14,cancelled
209,20/10/2025,22/10/2025,2,#REF!,CORP,"3,799.80",#REF!,0.00,"4,231.40",confirmed
210,12/10/2025,14/10/2025,1,#REF!,PROMO10,"4,753.80",#REF!,14.11,"2,767.44",confirmed
211,24/12/2025,27/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
212,21/11/2025,23/11/2025,3,#REF!,RACK,0.00,#REF!,98.02,0.00,cancelled
213,28/10/2025,30/10/2025,1,#REF!,CORP,"2,690.10",#REF!,0.00,"1,975.33",confirmed
214,26/10/2025,28/10/2025,4,#REF!,PROMO10,0.00,#REF!,6.65,0.00,cancelled
215,8/10/2025,13/10/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
216,20/12/2025,22/12/2025,2,#REF!,PROMO10,0.00,#REF!,12.03,214.76,cancelled
217,9/11/2025,13/11/2025,3,#REF!,RACK,0.00,#REF!,5.22,28.48,cancelled
218,17/11/2025,18/11/2025,1,#REF!,FLASH,0.00,#REF!,0.00,72.09,cancelled
219,25/10/2025,29/10/2025,2,#REF!,FLASH,0.00,#REF!,0.00,33.55,cancelled
220,4/10/2025,7/10/2025,2,#REF!,PROMO10,"5,223.40",#REF!,777.46,"1,809.53",confirmed
1,29/10/2025,3/11/2025,1,#REF!,RACK,"4,102.00",#REF!,0.00,"4,609.02",confirmed
2,12/10/2025,13/10/2025,2,#REF!,FLASH,"4,937.00",#REF!,"2,197.00","4,336.58",confirmed
3,31/10/2025,2/11/2025,4,#REF!,PROMO20,"3,729.00",#REF!,782.15,"3,035.34",confirmed
4,28/11/2025,2/12/2025,3,#REF!,PROMO20,0.00,#REF!,22.04,7.73,cancelled
5,12/10/2025,14/10/2025,3,#REF!,RACK,"5,141.00",#REF!,580.56,"4,136.02",confirmed
6,6/10/2025,10/10/2025,1,#REF!,FLASH,"2,874.90",#REF!,47.05,"5,654.29",confirmed
7,9/11/2025,13/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,79.15,cancelled
8,21/11/2025,23/11/2025,4,#REF!,CORP,"4,823.10",#REF!,0.00,"5,484.11",confirmed
9,15/12/2025,16/12/2025,1,#REF!,FLASH,"5,071.30",#REF!,49.08,"2,066.37",confirmed
10,22/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,171.42,cancelled
11,1/12/2025,3/12/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,61.26,cancelled
12,1/11/2025,4/11/2025,2,#REF!,FLASH,"5,073.30",#REF!,965.61,"3,693.82",confirmed
13,16/10/2025,20/10/2025,1,#REF!,FLASH,"4,770.00",#REF!,18.03,"4,732.15",confirmed
14,23/12/2025,28/12/2025,1,#REF!,RACK,0.00,#REF!,5.73,211.59,cancelled
15,15/12/2025,17/12/2025,2,#REF!,PROMO10,"4,443.00",#REF!,"1,996.50","1,875.30",confirmed
16,26/12/2025,31/12/2025,1,#REF!,FLASH,0.00,#REF!,69.55,79.38,cancelled
17,6/12/2025,11/12/2025,4,#REF!,RACK,"4,363.00",#REF!,"3,830.00","2,846.24",confirmed
18,3/12/2025,8/12/2025,1,#REF!,PROMO20,"3,993.00",#REF!,3.76,"3,789.96",confirmed
19,11/10/2025,12/10/2025,2,#REF!,CORP,0.00,#REF!,25.78,191.11,cancelled
20,14/11/2025,19/11/2025,2,#REF!,CORP,"4,441.00",#REF!,0.00,"3,542.54",confirmed
21,12/11/2025,14/11/2025,3,#REF!,CORP,0.00,#REF!,0.00,140.62,cancelled
22,7/11/2025,10/11/2025,3,#REF!,PROMO20,0.00,#REF!,69.03,0.00,cancelled
23,23/10/2025,28/10/2025,4,#REF!,RACK,0.00,#REF!,49.52,0.00,cancelled
24,23/10/2025,26/10/2025,3,#REF!,PROMO10,"4,246.20",#REF!,975.15,"3,792.27",confirmed
25,19/10/2025,20/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
26,12/12/2025,17/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,24.14,cancelled
27,23/12/2025,27/12/2025,3,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
28,9/11/2025,14/11/2025,4,#REF!,PROMO10,"4,041.90",#REF!,988.31,"3,427.01",confirmed
29,17/12/2025,20/12/2025,1,#REF!,PROMO20,"3,249.90",#REF!,42.09,583.54,confirmed
30,18/11/2025,23/11/2025,4,#REF!,PROMO20,0.00,#REF!,13.33,56.96,cancelled
31,22/11/2025,24/11/2025,2,#REF!,PROMO10,"4,094.00",#REF!,768.63,579.74,confirmed
32,2/10/2025,7/10/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
33,5/12/2025,10/12/2025,4,#REF!,PROMO20,"3,280.50",#REF!,480.18,"4,008.65",confirmed
34,10/10/2025,13/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,80.90,cancelled
35,20/11/2025,24/11/2025,4,#REF!,CORP,"4,786.00",#REF!,8.26,"4,830.59",confirmed
36,19/10/2025,22/10/2025,2,#REF!,FLASH,"3,958.20",#REF!,781.32,"1,758.77",confirmed
37,9/12/2025,10/12/2025,2,#REF!,CORP,0.00,#REF!,0.00,95.66,cancelled
38,7/11/2025,8/11/2025,3,#REF!,CORP,"7,445.10",#REF!,38.09,"5,719.92",confirmed
39,17/10/2025,18/10/2025,2,#REF!,RACK,0.00,#REF!,0.00,104.03,cancelled
40,20/10/2025,24/10/2025,2,#REF!,CORP,"5,798.00",#REF!,0.00,"1,082.25",confirmed
41,4/12/2025,8/12/2025,3,#REF!,PROMO10,0.00,#REF!,0.00,95.55,cancelled
42,7/11/2025,11/11/2025,2,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
43,14/12/2025,19/12/2025,2,#REF!,RACK,0.00,#REF!,34.64,0.00,cancelled
44,22/10/2025,23/10/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
45,7/11/2025,12/11/2025,2,#REF!,PROMO20,0.00,#REF!,8.17,0.00,cancelled
46,14/10/2025,18/10/2025,1,#REF!,PROMO20,"3,829.00",#REF!,0.00,"2,644.66",confirmed
47,10/10/2025,12/10/2025,4,#REF!,FLASH,0.00,#REF!,0.00,90.78,cancelled
48,29/12/2025,3/1/2026,1,#REF!,RACK,"4,582.00",#REF!,15.98,"3,520.63",confirmed
49,26/12/2025,28/12/2025,2,#REF!,PROMO10,"5,353.00",#REF!,930.47,"3,456.05",confirmed
50,3/11/2025,6/11/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
51,9/10/2025,11/10/2025,4,#REF!,PROMO10,"2,819.60",#REF!,498.78,"3,061.93",confirmed
52,16/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,34.82,59.34,cancelled
53,27/10/2025,31/10/2025,2,#REF!,PROMO20,0.00,#REF!,2.88,0.00,cancelled
54,8/12/2025,13/12/2025,3,#REF!,CORP,"5,107.50",#REF!,0.00,"5,608.68",confirmed
55,19/11/2025,24/11/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,100.40,cancelled
56,16/10/2025,20/10/2025,4,#REF!,PROMO20,"4,897.00",#REF!,336.63,"5,510.93",confirmed
57,20/11/2025,24/11/2025,1,#REF!,PROMO20,"3,846.00",#REF!,0.00,"3,702.79",confirmed
58,18/12/2025,19/12/2025,2,#REF!,CORP,"4,702.00",#REF!,53.55,"3,838.07",confirmed
59,8/11/2025,10/11/2025,4,#REF!,FLASH,"4,644.00",#REF!,"1,108.10","4,092.95",confirmed
60,2/12/2025,6/12/2025,1,#REF!,CORP,0.00,#REF!,19.79,114.96,cancelled
61,10/11/2025,11/11/2025,4,#REF!,CORP,0.00,#REF!,0.00,251.45,cancelled
62,9/10/2025,12/10/2025,1,#REF!,RACK,0.00,#REF!,4.10,0.00,cancelled
63,29/10/2025,30/10/2025,4,#REF!,PROMO10,"5,702.00",#REF!,"3,068.22","3,476.59",confirmed
64,4/12/2025,8/12/2025,4,#REF!,RACK,"3,721.50",#REF!,596.97,"1,541.70",confirmed
65,29/12/2025,2/1/2026,1,#REF!,RACK,0.00,#REF!,56.24,0.00,cancelled
66,24/12/2025,28/12/2025,4,#REF!,PROMO20,0.00,#REF!,2.85,50.64,cancelled
67,22/11/2025,27/11/2025,2,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
68,29/11/2025,2/12/2025,4,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
69,24/10/2025,26/10/2025,1,#REF!,PROMO10,0.00,#REF!,39.22,64.69,cancelled
70,30/10/2025,3/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
71,27/11/2025,29/11/2025,4,#REF!,PROMO20,"3,554.60",#REF!,"2,780.49","3,117.86",confirmed
72,9/10/2025,13/10/2025,1,#REF!,PROMO10,"4,890.60",#REF!,0.00,"3,636.75",confirmed
73,25/11/2025,26/11/2025,1,#REF!,PROMO20,"4,917.60",#REF!,56.72,"5,428.12",confirmed
74,20/12/2025,23/12/2025,2,#REF!,RACK,"3,716.00",#REF!,577.55,"2,589.09",confirmed
75,14/10/2025,18/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,56.54,cancelled
76,17/11/2025,19/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
77,22/11/2025,27/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
78,16/12/2025,19/12/2025,1,#REF!,PROMO20,"5,649.00",#REF!,32.88,"7,873.43",confirmed
79,17/12/2025,18/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,254.23,cancelled
80,2/12/2025,5/12/2025,1,#REF!,PROMO20,"2,464.70",#REF!,71.32,"3,504.99",confirmed
81,14/11/2025,16/11/2025,1,#REF!,PROMO10,0.00,#REF!,61.64,99.74,cancelled
82,8/12/2025,10/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,18.95,cancelled
83,23/10/2025,24/10/2025,3,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
84,25/12/2025,26/12/2025,4,#REF!,PROMO20,"6,981.00",#REF!,"1,100.77","4,295.53",confirmed
85,4/10/2025,6/10/2025,1,#REF!,RACK,"5,275.80",#REF!,0.00,"2,845.74",confirmed
86,10/11/2025,12/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,64.48,cancelled
87,20/12/2025,23/12/2025,2,#REF!,PROMO10,"4,141.80",#REF!,506.59,"3,145.49",confirmed
88,28/10/2025,2/11/2025,1,#REF!,PROMO10,0.00,#REF!,10.61,63.18,cancelled
89,26/12/2025,29/12/2025,1,#REF!,RACK,"2,844.10",#REF!,42.70,591.10,confirmed
90,8/12/2025,9/12/2025,3,#REF!,RACK,"3,923.50",#REF!,"1,179.13","4,582.90",confirmed
91,17/12/2025,19/12/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
92,13/11/2025,15/11/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,94.74,cancelled
93,21/11/2025,25/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,60.12,cancelled
94,25/10/2025,27/10/2025,4,#REF!,CORP,"3,175.90",#REF!,6.22,"3,568.73",confirmed
95,16/11/2025,18/11/2025,2,#REF!,RACK,"3,404.80",#REF!,855.61,"3,912.85",confirmed
96,6/10/2025,9/10/2025,1,#REF!,PROMO20,"4,427.10",#REF!,0.00,"6,898.00",confirmed
97,22/12/2025,24/12/2025,2,#REF!,RACK,"3,507.30",#REF!,0.00,"3,979.93",confirmed
98,28/11/2025,1/12/2025,4,#REF!,RACK,"5,010.00",#REF!,"2,715.26","1,957.17",confirmed
99,10/12/2025,14/12/2025,1,#REF!,CORP,"3,596.40",#REF!,0.00,"3,240.58",confirmed
100,18/11/2025,23/11/2025,2,#REF!,PROMO10,"4,250.00",#REF!,"1,909.57","1,888.03",confirmed
101,29/10/2025,3/11/2025,1,#REF!,FLASH,"4,113.00",#REF!,0.00,"2,392.64",confirmed
102,23/12/2025,26/12/2025,2,#REF!,CORP,"3,036.60",#REF!,83.15,"5,893.86",confirmed
103,17/11/2025,22/11/2025,4,#REF!,FLASH,"4,630.00",#REF!,601.96,"2,739.71",confirmed
104,27/11/2025,30/11/2025,2,#REF!,RACK,"5,319.90",#REF!,"1,074.51","2,399.91",confirmed
105,15/12/2025,16/12/2025,4,#REF!,RACK,"6,865.30",#REF!,716.47,"3,340.93",confirmed
106,14/12/2025,19/12/2025,3,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
107,18/11/2025,23/11/2025,4,#REF!,PROMO20,"5,991.00",#REF!,392.05,"3,812.09",confirmed
108,12/10/2025,16/10/2025,3,#REF!,CORP,"5,508.10",#REF!,31.97,"2,060.46",confirmed
109,16/12/2025,18/12/2025,3,#REF!,CORP,"4,674.80",#REF!,112.80,"1,833.99",confirmed
110,17/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,122.80,cancelled
111,24/11/2025,29/11/2025,4,#REF!,PROMO10,"7,087.60",#REF!,"3,058.63","2,232.69",confirmed
112,2/10/2025,5/10/2025,1,#REF!,PROMO20,0.00,#REF!,48.45,0.00,cancelled
113,10/11/2025,14/11/2025,4,#REF!,PROMO20,"4,158.70",#REF!,"3,318.00","6,535.76",confirmed
114,31/10/2025,1/11/2025,1,#REF!,CORP,"3,844.80",#REF!,0.00,"4,468.81",confirmed
115,2/10/2025,6/10/2025,3,#REF!,FLASH,0.00,#REF!,0.00,28.35,cancelled
116,1/11/2025,6/11/2025,4,#REF!,FLASH,"5,141.70",#REF!,"1,239.07","3,609.03",confirmed
117,18/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,23.30,14.46,cancelled
118,9/10/2025,11/10/2025,3,#REF!,PROMO20,0.00,#REF!,48.71,0.00,cancelled
119,10/10/2025,11/10/2025,2,#REF!,PROMO10,0.00,#REF!,72.45,0.00,cancelled
120,9/11/2025,14/11/2025,2,#REF!,RACK,"4,713.00",#REF!,"2,133.71","5,323.47",confirmed
121,14/12/2025,18/12/2025,4,#REF!,CORP,"4,738.00",#REF!,0.00,"3,810.53",confirmed
122,13/12/2025,16/12/2025,4,#REF!,RACK,"4,022.10",#REF!,300.44,697.58,confirmed
123,22/12/2025,24/12/2025,1,#REF!,FLASH,0.00,#REF!,49.39,53.91,cancelled
124,24/11/2025,25/11/2025,1,#REF!,CORP,0.00,#REF!,0.00,179.14,cancelled
125,4/11/2025,7/11/2025,2,#REF!,CORP,"5,747.00",#REF!,26.58,"5,785.54",confirmed
126,20/12/2025,21/12/2025,3,#REF!,CORP,0.00,#REF!,11.92,94.46,cancelled
127,25/11/2025,30/11/2025,1,#REF!,CORP,0.00,#REF!,24.23,0.00,cancelled
128,6/11/2025,10/11/2025,4,#REF!,PROMO10,"6,024.20",#REF!,344.07,"1,855.23",confirmed
129,7/10/2025,10/10/2025,1,#REF!,FLASH,"5,690.00",#REF!,0.00,"5,879.62",confirmed
130,19/12/2025,20/12/2025,2,#REF!,PROMO20,0.00,#REF!,63.19,0.00,cancelled
131,10/10/2025,15/10/2025,3,#REF!,FLASH,0.00,#REF!,0.00,4.97,cancelled
132,22/10/2025,25/10/2025,3,#REF!,CORP,0.00,#REF!,0.00,228.78,cancelled
133,31/10/2025,4/11/2025,4,#REF!,FLASH,"4,672.20",#REF!,487.17,"2,679.53",confirmed
134,4/10/2025,9/10/2025,2,#REF!,RACK,"5,960.50",#REF!,571.49,"3,044.41",confirmed
135,28/12/2025,31/12/2025,1,#REF!,PROMO20,0.00,#REF!,27.19,57.60,cancelled
136,20/10/2025,25/10/2025,2,#REF!,CORP,"5,695.00",#REF!,0.00,"4,534.41",confirmed
137,4/10/2025,5/10/2025,3,#REF!,PROMO20,"2,746.10",#REF!,727.17,"1,627.74",confirmed
138,13/11/2025,14/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.79,35.48,cancelled
139,16/10/2025,19/10/2025,3,#REF!,RACK,"6,583.20",#REF!,"4,066.36","2,076.77",confirmed
140,8/10/2025,13/10/2025,1,#REF!,PROMO20,"4,938.00",#REF!,0.00,"4,054.31",confirmed
141,5/10/2025,8/10/2025,1,#REF!,RACK,0.00,#REF!,0.00,11.22,cancelled
142,11/10/2025,12/10/2025,1,#REF!,PROMO10,"5,292.00",#REF!,28.72,"5,209.53",confirmed
143,10/10/2025,11/10/2025,4,#REF!,PROMO20,"3,921.40",#REF!,"1,269.33","4,455.37",confirmed
144,29/10/2025,30/10/2025,1,#REF!,RACK,"7,737.60",#REF!,49.90,"6,002.30",confirmed
145,13/11/2025,16/11/2025,1,#REF!,CORP,"5,499.00",#REF!,0.00,"3,288.89",confirmed
146,3/12/2025,7/12/2025,4,#REF!,PROMO20,"4,818.60",#REF!,321.55,"1,942.92",confirmed
147,21/12/2025,23/12/2025,4,#REF!,PROMO20,"4,657.00",#REF!,"1,095.80","5,051.72",confirmed
148,5/10/2025,9/10/2025,2,#REF!,PROMO10,"5,346.90",#REF!,"1,075.81","4,758.77",confirmed
149,27/12/2025,29/12/2025,1,#REF!,RACK,0.00,#REF!,45.19,76.60,cancelled
150,16/10/2025,21/10/2025,2,#REF!,RACK,"6,802.90",#REF!,910.72,"3,596.95",confirmed
151,19/11/2025,23/11/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,229.94,cancelled
152,13/12/2025,14/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
153,5/10/2025,6/10/2025,3,#REF!,RACK,"5,537.00",#REF!,"1,104.32","2,219.58",confirmed
154,1/10/2025,4/10/2025,4,#REF!,RACK,0.00,#REF!,46.24,174.57,cancelled
155,18/12/2025,20/12/2025,4,#REF!,CORP,"3,456.60",#REF!,0.00,"3,910.34",confirmed
156,14/11/2025,16/11/2025,1,#REF!,PROMO20,"3,640.50",#REF!,0.00,688.19,confirmed
157,9/11/2025,14/11/2025,2,#REF!,RACK,"3,550.00",#REF!,694.30,"1,624.26",confirmed
158,27/10/2025,1/11/2025,2,#REF!,FLASH,"4,997.70",#REF!,"1,039.63","6,521.11",confirmed
159,26/12/2025,28/12/2025,4,#REF!,FLASH,0.00,#REF!,69.10,6.78,cancelled
160,23/10/2025,24/10/2025,3,#REF!,PROMO20,"5,631.00",#REF!,672.48,"3,644.53",confirmed
161,28/10/2025,31/10/2025,2,#REF!,CORP,"3,489.30",#REF!,14.56,"3,898.56",confirmed
162,20/12/2025,25/12/2025,1,#REF!,RACK,"3,887.00",#REF!,50.51,"4,029.08",confirmed
163,22/11/2025,25/11/2025,2,#REF!,CORP,0.00,#REF!,0.00,50.35,cancelled
164,25/10/2025,29/10/2025,2,#REF!,CORP,"4,707.90",#REF!,41.21,"7,181.16",confirmed
165,10/10/2025,14/10/2025,2,#REF!,PROMO20,0.00,#REF!,40.26,0.00,cancelled
166,23/11/2025,24/11/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
167,9/10/2025,10/10/2025,4,#REF!,PROMO20,"4,352.40",#REF!,"1,099.65","3,109.09",confirmed
168,24/10/2025,27/10/2025,2,#REF!,RACK,"4,752.90",#REF!,531.26,"1,975.51",confirmed
169,6/12/2025,8/12/2025,2,#REF!,FLASH,0.00,#REF!,16.62,96.18,cancelled
170,18/11/2025,23/11/2025,4,#REF!,FLASH,"7,376.20",#REF!,"3,129.76","4,307.09",confirmed
171,25/10/2025,28/10/2025,1,#REF!,CORP,0.00,#REF!,10.27,0.00,cancelled
172,5/11/2025,7/11/2025,2,#REF!,CORP,0.00,#REF!,2.47,2.96,cancelled
173,25/11/2025,28/11/2025,2,#REF!,FLASH,"3,897.00",#REF!,250.01,"1,580.27",confirmed
174,5/12/2025,9/12/2025,1,#REF!,FLASH,0.00,#REF!,24.14,26.08,cancelled
175,21/11/2025,25/11/2025,2,#REF!,PROMO20,0.00,#REF!,26.23,0.00,cancelled
176,27/12/2025,1/1/2026,1,#REF!,RACK,"4,376.70",#REF!,0.00,912.98,confirmed
177,25/11/2025,26/11/2025,4,#REF!,PROMO20,"3,849.00",#REF!,865.45,"2,865.32",confirmed
178,11/10/2025,12/10/2025,1,#REF!,PROMO20,"3,591.00",#REF!,48.11,"5,092.37",confirmed
179,12/10/2025,14/10/2025,3,#REF!,FLASH,"4,370.40",#REF!,938.40,"2,111.85",confirmed
180,7/10/2025,10/10/2025,2,#REF!,CORP,"5,653.00",#REF!,58.31,"5,588.97",confirmed
181,2/11/2025,4/11/2025,4,#REF!,CORP,"4,269.60",#REF!,26.49,"2,320.83",confirmed
182,24/11/2025,27/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
183,27/11/2025,29/11/2025,2,#REF!,CORP,"4,786.00",#REF!,0.00,"3,807.01",confirmed
184,26/12/2025,28/12/2025,4,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
185,4/11/2025,6/11/2025,1,#REF!,RACK,0.00,#REF!,19.49,0.00,cancelled
186,24/11/2025,26/11/2025,4,#REF!,PROMO20,"3,523.00",#REF!,"1,857.78","2,700.79",confirmed
187,12/12/2025,13/12/2025,3,#REF!,RACK,0.00,#REF!,20.34,97.78,cancelled
188,20/12/2025,21/12/2025,2,#REF!,PROMO20,0.00,#REF!,33.03,0.00,cancelled
189,15/12/2025,20/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,81.46,cancelled
190,15/12/2025,18/12/2025,1,#REF!,RACK,"4,490.10",#REF!,0.00,996.30,confirmed
191,25/10/2025,27/10/2025,2,#REF!,PROMO10,"6,882.20",#REF!,"1,008.60","2,225.30",confirmed
192,22/10/2025,25/10/2025,3,#REF!,PROMO20,"4,185.00",#REF!,795.33,"2,718.13",confirmed
193,16/11/2025,19/11/2025,4,#REF!,PROMO20,0.00,#REF!,15.90,0.00,cancelled
194,31/10/2025,3/11/2025,4,#REF!,CORP,"3,091.20",#REF!,0.00,"6,286.41",confirmed
195,15/10/2025,19/10/2025,2,#REF!,PROMO20,"6,648.20",#REF!,"2,285.12",804.60,confirmed
196,13/10/2025,15/10/2025,1,#REF!,CORP,0.00,#REF!,8.14,71.99,cancelled
197,8/12/2025,13/12/2025,1,#REF!,PROMO20,0.00,#REF!,47.43,0.00,cancelled
198,18/11/2025,19/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
199,5/12/2025,8/12/2025,4,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
200,23/11/2025,24/11/2025,4,#REF!,CORP,"3,565.10",#REF!,16.79,"3,995.81",confirmed
201,4/12/2025,9/12/2025,3,#REF!,PROMO20,0.00,#REF!,5.37,207.50,cancelled
202,19/12/2025,23/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,87.40,cancelled
203,23/11/2025,27/11/2025,2,#REF!,PROMO20,"4,307.40",#REF!,"2,097.34","3,152.83",confirmed
204,5/11/2025,10/11/2025,1,#REF!,PROMO10,"3,641.00",#REF!,20.43,"1,718.18",confirmed
205,8/11/2025,10/11/2025,2,#REF!,PROMO20,0.00,#REF!,34.96,73.17,cancelled
206,18/10/2025,20/10/2025,3,#REF!,PROMO20,0.00,#REF!,8.95,0.00,cancelled
207,29/12/2025,30/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,9.32,cancelled
208,30/11/2025,5/12/2025,2,#REF!,FLASH,0.00,#REF!,23.14,34.09,cancelled
209,20/10/2025,22/10/2025,2,#REF!,CORP,"4,222.00",#REF!,0.00,"3,218.89",confirmed
210,12/10/2025,14/10/2025,1,#REF!,PROMO10,"5,282.00",#REF!,3.88,"7,286.79",confirmed
211,24/12/2025,27/12/2025,1,#REF!,CORP,0.00,#REF!,0.29,104.59,cancelled
212,21/11/2025,23/11/2025,3,#REF!,RACK,0.00,#REF!,68.02,54.80,cancelled
213,28/10/2025,30/10/2025,1,#REF!,CORP,"2,690.10",#REF!,0.00,"3,881.31",confirmed
214,26/10/2025,28/10/2025,4,#REF!,PROMO10,0.00,#REF!,49.88,266.27,cancelled
215,8/10/2025,13/10/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,117.88,cancelled
216,20/12/2025,22/12/2025,2,#REF!,PROMO10,0.00,#REF!,52.66,0.00,cancelled
217,9/11/2025,13/11/2025,3,#REF!,RACK,0.00,#REF!,13.56,0.00,cancelled
218,17/11/2025,18/11/2025,1,#REF!,FLASH,0.00,#REF!,0.00,140.72,cancelled
219,25/10/2025,29/10/2025,2,#REF!,FLASH,0.00,#REF!,0.00,168.55,cancelled
220,4/10/2025,7/10/2025,2,#REF!,PROMO10,"3,616.20",#REF!,711.65,"2,770.32",confirmed
1,29/10/2025,3/11/2025,1,#REF!,RACK,"4,102.00",#REF!,0.00,"5,849.91",confirmed
